date,S1_pixel_ID,scale,shape,ks,ad
0218,31,0.0039772083206954,0.6765401352981049,0.0085187722270761,229873.3558558845
0218,33,0.0022788564308243,0.5799620573073899,0.0163389711574609,1660.577626785307
0218,34,0.005065562257042,0.7065314811483363,0.00980886868356,230648.09860395823
0218,35,0.0030087126494475,0.6465300243070554,0.0105700800832816,2155.721917608593
0218,36,0.0024751907682755,0.5970751926211664,0.0135280883216447,1804.2453951506611
0218,37,0.0024042051742192,0.6339844320292983,0.0267871527266317,1903.482144764348
0218,38,0.0052980635765659,0.8754830789130007,0.021975676662256,5936.143094762301
0218,40,0.0034408171404854,0.7313028425863185,0.0137040471711332,231559.5344835249
0218,41,0.0022367716604865,0.5912104483636718,0.0131424604361665,1712.8590504805034
0218,42,0.0028524105076043,0.6968022964597885,0.0107992341000573,232453.8829813794
0218,43,0.0024816985108892,0.7349681465385897,0.0316056811237626,234641.74654506877
0218,44,0.0020777247963947,0.8941650090063888,0.0471533187829699,228547.62311025284
0218,47,0.0026753520524588,0.6883621364207887,0.0089649778525577,2956.6000300784945
0218,48,0.0021394803584054,0.5607995665128096,0.0129020710367532,1498.32141336723
0218,49,0.0027013312143321,0.7074260008307811,0.011318162901695,231081.0727353067
0218,50,0.0053395288148666,0.7953110754422918,0.0129056061306498,3652.747905364959
0218,51,0.0018487271660529,0.5811368474909827,0.0063070166292101,2072.219331993154
0218,53,0.0035327035782166,0.6540884074483112,0.011963127424938,227002.62145533657
0218,54,0.0021722015471148,0.5934869896524021,0.0048337653139229,2092.0012402054417
0218,55,0.0020512203284459,0.5942770763655288,0.0078507233197951,2123.644791246116
0218,56,0.0038844891938584,0.8290632722311213,0.0268662392074097,238436.66805533096
0218,57,0.0029290002218801,0.639608184354812,0.0106699456972287,2111.597311373058
0218,58,0.0031753624695186,0.6646235288699076,0.0096798570302647,228693.57747464447
0218,59,0.0019283871526146,0.6293552917875004,0.0119057021054012,2588.8401018078875
0218,60,0.0026032907503835,0.5997625144893303,0.013919246699322,1804.6258663435876
0218,61,0.0041524958204474,0.7417568933402857,0.0109968254730693,232935.0098810178
0218,62,0.0035041378325549,0.6813472018781728,0.0069818958046287,230409.2455323288
0218,63,0.0026667147401697,0.6713202578487732,0.009210242991447,229669.051926464
0218,64,0.0059405332040438,0.8143843200450483,0.0184779964258645,235950.0403780234
0218,66,0.0024684196296179,0.6149650849812627,0.007729010604533,2050.063808812556
0218,67,0.002054295313227,0.5855605834801869,0.0058965801125114,1935.6839657122764
0218,68,0.0027107319388299,0.65848493865907,0.0069192829280499,2490.569398703752
0218,69,0.0033130889999851,0.6973895406808455,0.0060785003965717,2959.954998599569
0218,70,0.0037143984842786,0.6746410575132793,0.0092742121329805,2356.2956413555803
0218,71,0.0028587613582787,0.655875729499325,0.0122053215811096,2172.1315936243336
0218,72,0.0021491971418902,0.6031157042980689,0.0038717133913554,2201.975388796825
0218,75,0.0023470262322558,0.6164784659068981,0.0184966310192797,1819.1354702924875
0218,77,0.0019713348897483,0.7792653487738671,0.0590740702316094,7266.75661140302
0218,78,0.0011430613255185,0.4995612808555934,0.0086353351220317,1436.3103014655062
0218,79,0.0023666081201627,0.6226850775475165,0.0143948407610805,1982.5757561124049
0218,80,0.0026258673050763,0.7068144142690668,0.0205491883473352,232774.8609621073
0218,82,0.0022452336032743,0.6017810142229034,0.006653486554689,2034.464006832597
0218,83,0.003702625784502,0.7112570636727492,0.0056819544407227,229704.99450243052
0218,84,0.0051954781981403,0.7968411437480726,0.0271762472030023,237559.00570224947
0218,85,0.0038756202558929,0.7188933336827711,0.0043402880474319,230010.0488743711
0218,86,0.0036401518085673,0.6840555698583775,0.0208975430876086,233770.83832499236
0218,87,0.0025073050025045,0.689372168041883,0.0168827284261182,230877.9245744571
0218,88,0.0015199563191864,0.5405016538478138,0.0088408462376216,1676.5952443357091
0218,89,0.0042390960299193,0.7618692992493183,0.0065600108111277,232467.19841870264
0218,90,0.0017512734556858,0.5463130019852337,0.0072219708690203,1673.3101574069442
0218,91,0.0022536042334302,0.6215666359034034,0.0065929357863115,2360.7151696991787
0218,92,0.0033433061880931,0.8413254489963157,0.0270387232387314,232080.1804390914
0218,93,0.0027464699210838,0.6507488642511563,0.0076560057506839,2304.094124105512
0218,94,0.002476199587998,0.6106784981819022,0.0097802729124677,2003.9850018245925
0218,95,0.0036459764003527,0.6163396252862907,0.0228784789261109,1529.1089508931764
0218,96,0.0017533541615909,0.5502444546953595,0.0087597855386851,1619.4931126963202
0218,97,0.0016763256300228,0.559311708964669,0.0078873397199014,1959.974706507332
0218,98,0.0020732128938569,0.5885388875757911,0.0052773127560726,1941.957610402198
0218,99,0.0041117646880681,0.7220883292880418,0.0347802520177236,3689.136002597821
0218,100,0.0020897261523404,0.5967697399744567,0.0061627584788087,2237.5798673833924
0218,102,0.0036745893487945,0.6868508214179584,0.0064572108462581,228491.1073349286
0218,103,0.0024644503454173,0.6043734442247142,0.0070118177851888,1956.799881549523
0218,104,0.0038625073881356,0.7461102351735582,0.0067538497942988,229358.06598326296
0218,106,0.0016404018217983,0.5905189926379153,0.0187823418059748,2473.2523301519104
0218,107,0.0019303150485552,0.95699958972409,0.0675150319294033,234466.01874240636
0218,108,0.0034774063970662,0.9007826144455934,0.031003141658831,5117.228401605724
0218,109,0.0043638634523263,0.7526262194534793,0.0060827710591202,232164.25804850203
0218,110,0.0027828416288771,0.7299050927661235,0.0225116225554633,4132.103487920016
0218,111,0.0027587995992231,0.6209872594460845,0.0106252431778961,1957.42577960965
0218,112,0.0035118179575145,0.7249302948873382,0.011461089189829,228762.4690694172
0218,113,0.0040519311134592,0.6557518084073557,0.0141648324347148,2026.9413766823272
0218,115,0.0024215464681983,0.6425838770899852,0.008654944784094,230394.45701633175
0218,117,0.0052312224829004,0.6847818957461931,0.0125140696773212,228817.9707754345
0218,118,0.0028672914998314,0.6918738914573387,0.0089894808313011,231158.09570071776
0218,119,0.0033413771670063,0.6796651667200146,0.0093308840535148,229902.3536670049
0218,120,0.0051446538253985,0.6797998799454333,0.0185196065546187,2032.510007031684
0218,121,0.002640942592519,0.7507922363883653,0.0254159689193697,231481.4095981965
0218,122,0.0026264121630144,0.6234234150829508,0.0082741672125836,2113.419356537619
0218,123,0.0020939040651642,0.6161703861160379,0.0127029494951198,229178.02378188213
0218,124,0.0019139585748765,0.5776190152845455,0.0038193586846084,1879.037260997124
0218,125,0.0021997208871938,0.6461877525612656,0.0139910651542324,2882.6602753688057
0218,126,0.0017946789869171,0.587442849058374,0.0121981722905802,231420.6598636344
0218,127,0.005430303093934,0.7073727335576616,0.0148478998657282,229257.9560822776
0218,128,0.0036431481164182,0.6729193709466506,0.0156313658230878,2157.378381803297
0218,129,0.0040965275483271,0.7573701667249215,0.0098819993658266,233489.0903096851
0218,130,0.0029990582570926,0.6347640098782624,0.0265127107252337,1575.9676984656107
0218,131,0.0011751938997032,0.5481624791633191,0.0222803001098123,2430.2316496756976
0218,132,0.0038119681992438,0.6329194071560681,0.0243329849787992,1589.4500575387356
0218,133,0.0025463010080605,0.6826199617751365,0.0141605085454479,233255.10038274503
0218,134,0.0042555175504924,0.7493669638459141,0.0230690180560813,237368.32652445708
0218,135,0.0029232538572816,0.6306072421197308,0.0062362108081031,2169.64377681959
0218,136,0.0028058920116732,0.8717781203249872,0.0286537502768152,232130.08962131856
0218,137,0.0020384884639266,0.8333549599866085,0.0710056699667195,234894.2700383914
0218,138,0.001901666950425,0.5710489216755484,0.0055274742794166,1927.3868515374925
0218,139,0.0012392308830594,0.5508947005127283,0.015541144705359,228918.0430049972
0218,142,0.0029111629009288,0.7383559347092489,0.0162178035505302,3966.5033878479735
0218,143,0.0057427637495711,0.7912964450251899,0.0170788152246396,230751.8087441708
0218,144,0.0018056948194383,0.6627399477073485,0.0384379341464865,4375.315184874344
0218,145,0.0032094500860593,0.7138930805665684,0.0124615561303148,3185.586351375896
0218,146,0.0065533594948452,0.7123972334844031,0.013163132861094,230771.4653987239
0218,147,0.0040317364853201,0.7064756903071207,0.0131288642061475,230533.08933776696
0218,148,0.0035393163163011,0.6503118978586249,0.0211039718144196,1771.7004656726058
0218,150,0.0044719529874149,0.7354914223825988,0.0246289191505637,2267.3082162545907
0218,151,0.0022975822258104,0.633999267467357,0.0124604816565969,2563.861741529152
0218,153,0.0023859763403624,0.625699554192694,0.0041638082187467,2316.7333585612505
0218,154,0.0027229908015522,0.8058575026046814,0.0225264462804187,233839.4791006864
0218,155,0.0018273666671904,0.5552243024015867,0.0047221845345132,1742.6021779038565
0218,156,0.0044816294149622,0.7808954967742538,0.029502697406674,2290.228750831433
0218,157,0.0036837904087715,0.8296182868603448,0.0693460695850245,8079.224607074953
0218,158,0.0020468072261931,0.5763396457502962,0.0037304158650826,1924.573189112547
0218,159,0.0009398193888292,0.4764521738262371,0.0132011807233538,1681.9413157727104
0218,160,0.0053829779256696,0.8941242892475454,0.0108327147104697,234281.0278845603
0218,161,0.0022487600675657,0.6569701564483978,0.0167663516607329,229154.0891494589
0218,162,0.0012579701702943,0.5075641364272729,0.0084667704468528,1391.250572750214
0218,163,0.0019605799757318,0.5565950108873264,0.0091584173235127,1590.332698621336
0218,164,0.0033663535327217,0.9928542580155107,0.0532498778163503,7743.541137533321
0218,165,0.0059072468326809,0.8124418438872753,0.0032782297214026,3631.529703801149
0218,166,0.0036247461500197,0.7260472009920164,0.0098427298398932,229792.58525626163
0218,167,0.0015826794591637,0.547871044940363,0.006208670512565,1773.5860710048728
0218,168,0.0028190561953933,0.8512109794540595,0.0338761213296748,226318.0380444952
0218,169,0.0047576320094538,0.682306775292471,0.0184206188115603,2028.3111195558304
0218,170,0.0036907612636816,0.7514567952787637,0.0135216435455434,231967.09478177287
0218,171,0.0072309825459162,0.8149202731897339,0.0185470135478215,236470.9617222473
0218,172,0.0018672777246684,0.5558544431801954,0.009298702564484,1741.6382429141522
0218,173,0.0022541509074615,0.6139246655841972,0.0055676985613823,2200.0668399941787
0218,174,0.0024638046953188,0.5754152052388456,0.0188399065583191,1484.867144329386
0218,175,0.0021617388468784,0.5621261290006865,0.0176472975139032,7883.193908599103
0218,176,0.0027314986856568,0.6674564830301486,0.0094379399710015,229859.6947172305
0218,177,0.0035029717536627,0.6620029356242597,0.0109571687276713,2219.1240878658573
0218,178,0.0055629625510972,0.8109247478097904,0.0162491916038147,236525.21395842943
0218,179,0.0041681611678401,0.6853932754758779,0.0177146594267845,227366.3477786833
0218,180,0.0013129666974931,0.5755987101386129,0.0173144147287093,2686.1295681971533
0218,181,0.0021809059626861,0.8699233082734956,0.0821321115747721,231746.65789554597
0218,182,0.0033246862244896,0.7204467851509411,0.0123743037659659,233183.84810593544
0218,183,0.0029634747887808,0.675530668333588,0.0066127951637732,228877.4098406492
0218,184,0.0026169982363226,0.727916926627165,0.0224817797578156,4165.047962850862
0218,185,0.0049664155964329,0.7113371804420868,0.0194882629842151,228539.59466463485
0218,186,0.0052312034665147,0.780890984295059,0.0203848005637334,232287.04714522357
0218,187,0.0015104432548448,0.5477169090281842,0.0064916130350691,1763.8293924510654
0218,188,0.0015796014494559,0.5091566436273002,0.0117779946525394,1328.5804266250343
0218,189,0.0040844944980624,0.6864720826384141,0.0218700394546081,228676.3776453125
0218,190,0.0023435486188849,0.6252672989036194,0.0059127916410379,2264.373223543371
0218,191,0.0023185424291754,0.568562255521529,0.0206339116711724,1305.2505157218693
0218,192,0.0025863102494126,0.6649854848515351,0.015777306043663,232615.59766850923
0218,193,0.0021420008971185,0.61899887951826,0.0145643990006892,2255.281066901982
0218,194,0.0021244653476955,0.6262710489990325,0.0078978892762437,2490.2919776018243
0218,195,0.0025159731377215,0.6468255811384641,0.0088396142785365,230532.74430834863
0218,196,0.0044763613180128,0.6689427202462362,0.0164734871601936,1987.9499836320465
0218,197,0.0035510154486694,0.7912814095948094,0.0286329210458595,4922.410999468979
0218,198,0.0025907822203001,0.6625244844135832,0.0127539066892946,2798.59856395355
0218,199,0.002964326098621,0.7805055131588834,0.0404665806118995,5964.181833068869
0218,201,0.0023939323091719,0.640192206676285,0.0061169588905232,2542.852445011842
0218,202,0.0023741062017987,0.6543855037726038,0.0179421384864558,233693.89302953304
0218,203,0.0046156691490232,0.6980987903609492,0.0152048814387059,2776.508321677087
0218,204,0.0029079674607662,0.7919606980926498,0.0302602720643507,5784.661286740506
0218,205,0.0017063691525249,0.5921250714797998,0.0123451837736208,2361.1670733706706
0218,207,0.0032542459289075,0.7605924004134774,0.0146851024316512,229700.1817893737
0218,208,0.0024520877819901,0.6347749010637403,0.0079949666256554,2504.248759763461
0218,210,0.0014211153401708,0.5087481655891306,0.0126484127037997,1283.0028438935117
0218,211,0.00247436114651,0.6193168076061981,0.0074138978763227,2119.266092097998
0218,213,0.0037602197690505,0.7036891355245988,0.0138852752070219,2782.0353195461066
0218,214,0.0039357983869411,0.6558444132885053,0.0104883620129548,229742.7950401886
0218,215,0.0022909933658806,0.5594681747926392,0.0204278025899586,225491.2164736165
0218,217,0.001723645892281,0.5601562196133363,0.0104459518125076,1694.398626596594
0218,218,0.0035299633912589,0.7318775006413479,0.0070000732488847,229191.3548192957
0218,219,0.006016496866103,0.7804821976750911,0.0139157198698437,233771.9776956205
0218,220,0.0019428134863929,0.6128778439931426,0.010969771249726,2454.096654813024
0218,221,0.0022088545333041,0.5984425718036309,0.0071814926149103,2022.8797047337284
0218,222,0.0025614145738081,0.6418222899311709,0.0098237859476447,2103.147294578477
0218,223,0.0018012782578952,0.5292931721536439,0.0113349088708811,7891.65779347725
0218,224,0.0039326288401777,0.6777796499829554,0.0104034653931383,228548.21445229035
0218,225,0.0022405975203496,0.6056429687317025,0.0065931013966932,229413.043598278
0218,226,0.00157518549253,0.5648712689209099,0.010767742126529,2160.786328478644
0218,227,0.0059586295711614,1.0077096856759349,0.0682544928181094,227634.4100922196
0218,228,0.0020432410193695,0.6057836723962468,0.0061864129106714,2312.6028311472182
0218,229,0.0061190506680411,0.7486414670605624,0.0228102664875498,228126.51727652445
0218,231,0.0023887604292125,0.6420876481609302,0.0092330964991727,230503.67285397847
0218,232,0.0030991830967547,0.689426370404607,0.0082718103711398,229358.9356500113
0218,233,0.0018473738894699,0.5783883053264764,0.0044268072320414,2047.4961502171063
0218,234,0.002668680277915,0.7805396440371057,0.0181201877174953,229225.46284725037
0218,235,0.0019297050054774,0.5753520502623607,0.0086087697733598,1990.2890653165089
0218,236,0.0031095395222898,0.6796974614194007,0.0223102236246757,3268.768168311144
0218,237,0.002556653769685,0.6709326197111299,0.010899872330096,230003.2488871002
0218,238,0.0021561829130986,0.6716630581412025,0.0143684221063514,232811.05931905552
0218,239,0.0017342366565757,0.6093285621041936,0.0110150628420701,2038.0036598498557
0218,240,0.0022773974348993,0.606585135593421,0.0039480170021451,2170.354002678272
0218,241,0.0023138553032875,0.6221776938696796,0.005148026450101,2310.229217290645
0218,242,0.001821507480641,0.5538429275933155,0.0069326216786917,1627.467228062378
0218,243,0.0025757850342339,0.7365592378792655,0.020093745850299,230144.4518861861
0218,244,0.0022696305792014,0.5802514835564181,0.0137449498892124,1658.618577696834
0218,245,0.0025339682449965,0.6517906098256065,0.0084757973356837,2485.7875197533576
0218,246,0.0017383060990844,0.5481579292457234,0.0068778538181988,1638.4262350585775
0218,247,0.0038616850365979,0.6617519343447078,0.0118462057608162,226677.65823281923
0218,248,0.0025788798815929,0.64552291046821,0.010399094308965,2283.780816113431
0218,250,0.0033109411913145,0.6695541395185831,0.0102545700559475,227770.38922456407
0218,251,0.0102631726723869,0.8494777115507662,0.0116289411989124,4371.568544901296
0218,252,0.0013907967007726,0.5502556413791323,0.0142891217650674,2020.7244864126696
0218,254,0.0020409652114292,0.7077159246969161,0.0219534145567276,3273.3078593494283
0218,255,0.0035797837072935,0.6308085023335754,0.019348822547307,1728.0890664784674
0218,257,0.0025330895901419,0.6582877064701311,0.0126067225082609,228170.0190848812
0218,258,0.0021457639888576,0.5920661235058883,0.0078992641750277,2010.9948908005608
0218,259,0.0033711598463976,0.6737434926954816,0.01437123733737,228672.4426932072
0218,260,0.0014505976422305,0.528349543921612,0.0077212659390782,1581.7335750433267
0218,261,0.0027684773602363,0.7055057464300514,0.0133154443691484,3400.9189050852874
0218,262,0.0025278892693715,0.6410231098460124,0.0042744201996365,227821.4207532151
0218,264,0.0017715960535936,0.6111614653206386,0.0113884349432167,2525.558581178484
0218,265,0.0023729718821173,0.6268377177978481,0.0045773271559945,2280.5026425994874
0218,266,0.0018072294155575,0.5608317497773025,0.0035353402224551,1846.189179135676
0218,267,0.0026700294997145,0.7205151049869282,0.0298347864651721,2061.2534236337237
0218,268,0.002300872639482,0.6118615217785596,0.0078272638483495,228292.10871042305
0218,269,0.0052894777107919,0.6048546177319065,0.0273055698980296,227159.74052484147
0218,270,0.0042159761494554,0.6420262159138705,0.0128761902647608,2053.0639925599244
0218,271,0.002053978079014,0.578834501915278,0.008264936263146,1760.838529813787
0218,272,0.0032286192399516,0.6819993440022161,0.0138026221416657,2396.0100642106845
0218,273,0.0022937975791445,0.6440802281040708,0.0116909517543701,231307.45585371664
0218,274,0.0040919936902891,0.7700293221086478,0.0076598571609745,231431.2820390309
0218,275,0.0020894281871007,0.5927346964633279,0.0137936911719426,1719.1977508564742
0218,276,0.0050735301410545,0.6520762252029125,0.0206274299022398,1772.7682118222149
0218,277,0.0028257965625548,0.7140286529875092,0.0195373763657951,234527.9302300964
0218,278,0.002697581731123,0.7039859615959927,0.019624319523459,247370.43231234112
0218,279,0.0030523191816949,0.9642297898837668,0.0590853984654626,235528.51225906625
0218,280,0.0016935639988703,0.5903095145814352,0.0117492092911218,1818.7091906275164
0218,281,0.0036941048423393,0.6371664014209172,0.0184958100960919,1775.1211381516478
0218,284,0.0031827322770476,0.6564142336251148,0.0125230044984294,2170.8002332423057
0218,285,0.0023482820946108,0.6757218573060427,0.0195637679435339,229078.1724094646
0218,287,0.0030068121557683,0.6488437759215584,0.0097278289708706,2240.9633571145823
0218,288,0.0034204083746609,0.65353110644638,0.0113856689680541,2185.918508003102
0218,289,0.0062950761455287,0.7907634165245636,0.0100131954858477,232901.6359591208
0218,291,0.0023213355790172,0.645832738070803,0.0175758591588106,2103.0437005840213
0218,293,0.0021511628143844,0.7522648329435765,0.0261123291238047,227740.9023172498
0218,294,0.0022123525472124,0.6163881318394132,0.0073617125666535,2379.604578373779
0218,295,0.002185417904244,0.6077618745106735,0.0080971335584552,228042.92968655715
0218,296,0.0033969821614006,0.6904168178317699,0.0048073185769014,227629.91940188623
0218,297,0.0044036933673374,0.8796097055828848,0.0223569666289351,237288.20244770544
0218,298,0.0048777678880736,0.6939816622017778,0.0213345889679564,2033.2590271317167
0218,299,0.0022555861525954,0.5752353312690446,0.0146707724120884,1619.079125678909
0218,300,0.0018096634432167,0.5369859931447711,0.0131708591229424,1473.3797240614804
0218,301,0.0040963765874126,0.7610284741745597,0.0184052849887395,3492.4778592333896
0218,302,0.0063065026443445,0.977168245851143,0.0257486040151929,7321.630890966087
0218,303,0.0018827083253502,0.5742529220879069,0.004866338882087,2031.5246950230207
0218,304,0.0037817348546648,0.6441347575055931,0.0190984573439835,228744.67536611852
0218,305,0.0022603589209273,0.5941571899199092,0.0107631693361749,1891.2709318173293
0218,306,0.0021262401818129,0.6701317860028606,0.0129797850277695,227503.0844324008
0218,308,0.0033374370801664,0.6722868861021828,0.0190901230158745,2114.0369487784046
0218,310,0.0017052426372609,0.7004392234902399,0.0306439166442757,4162.209880182199
0218,311,0.0054678572755814,0.7295958459351315,0.0093718408806773,231755.8691788937
0218,312,0.0027413569278491,0.5834345535075375,0.0212176967588374,7937.496209180128
0218,313,0.0026402546197998,0.6272919160289049,0.0199789169630925,1799.7298253548215
0218,314,0.001942065489462,0.6379704800380955,0.0209465783730388,3004.3895175513026
0218,316,0.0036501601587921,0.7452439216307987,0.0069858481631354,229550.44250632328
0218,317,0.0051616757141978,0.9757655211641224,0.0259247403656615,4266.911536725325
0218,318,0.0034739560732172,0.7482021471735858,0.012162331605235,232115.26091031983
0218,319,0.0027771342165148,0.7171743842776218,0.0197130631156207,3549.905209045377
0218,320,0.0013905617043741,0.5648315143188628,0.0119408169209991,2131.679615574001
0218,321,0.0031868638681067,0.768915609044464,0.0155838773330663,3672.92776342867
0218,322,0.0018900504194546,0.6015262149564647,0.0064048623690442,2126.7843873155507
0218,323,0.003581612482847,0.7753931535886761,0.0434930365830117,5750.136362854741
0218,324,0.0020296065546779,0.6661097990753414,0.0240738121006512,230123.4983495007
0218,325,0.0014962045343512,0.5449685760481808,0.0137313289055092,1951.365475757833
0218,326,0.0031234627172537,0.7097307079468337,0.0076395789940444,3226.141573110188
0218,327,0.003769764609107,0.6671341453633985,0.020942187954358,1922.298584127755
0218,328,0.003808963486542,0.8660607165143325,0.0263406811157403,235816.8799416974
0218,329,0.0024356759151449,0.637962767505609,0.0102675774825579,228323.822520016
0218,330,0.0070304900244491,0.7480915807321648,0.0198315096001389,235089.5975526468
0218,331,0.001368048640727,0.6364373063957763,0.0215824224482844,3203.8518475023598
0218,332,0.0037746391919418,0.7548696832894608,0.0242492564845823,4366.827313345464
0218,333,0.002302370907623,0.6314104096404549,0.0059831508696521,2366.477443080076
0218,334,0.0061788390023712,0.7966034916968803,0.0132479201674216,231032.37778035045
0218,335,0.0033512450861999,0.680516110158358,0.0073850463104866,2478.230553608926
0218,336,0.0025799544226396,0.630305225655117,0.0058345052044178,2227.2433024088823
0218,337,0.0044721393768649,0.8358782006016632,0.011442009884958,230290.88209045748
0218,338,0.003686602260912,0.6795816964436278,0.0280319193660276,227568.15488867887
0218,339,0.0035102371493505,0.7466473923709162,0.0062452370505371,233276.52960206437
0218,341,0.0023851728558013,0.6286232777137465,0.0067842620475364,2414.949544603965
0218,342,0.0027612128077942,0.8149952161823764,0.0264951017940904,4854.238404655058
0218,343,0.0026785905126697,0.7505535484389603,0.0258668312844478,4668.097049644537
0218,344,0.0026533471318258,0.6317492862740236,0.0065965283176074,2222.1866558573383
0218,345,0.0019806854493364,0.6300972583616868,0.0159402006040616,228421.65274933883
0218,346,0.0020266094861684,0.551361839532845,0.0136260778533132,7941.671991305542
0218,348,0.0027077432106879,0.6817954842914523,0.0092845036230012,229379.57698446055
0218,349,0.0057765920927585,0.766422080613812,0.0062690047060016,231108.5717663132
0218,350,0.0029755521025357,0.6350117635669522,0.0156289018864937,1965.455297617169
0218,351,0.0046895907611234,0.7037131407987745,0.0122643879854233,2449.08893207075
0218,352,0.0025091200818356,0.64552915144431,0.0066517797142585,228783.05433958865
0218,353,0.0038264478949953,0.8020965903142196,0.0476007459467242,6432.018076896609
0218,354,0.0036025415019557,0.7069961476373999,0.0197595143059353,2318.9779461347352
0218,355,0.0016946894377678,0.5437678013733199,0.0076347291518754,1631.3847427466098
0218,356,0.0058813279317257,0.7343353512662267,0.017608907118983,230145.39253424449
0218,357,0.0046847940657719,0.6898032222561556,0.0118470828548104,230943.78221005487
0218,358,0.0040257247177367,0.6843567725475215,0.012224109592919,2484.5244564356835
0218,359,0.0015939553499785,0.5288092655827664,0.0059068403473837,8020.140600448954
0218,360,0.0040455946172214,0.6525775143865388,0.0266500600429976,1680.8249971689074
0218,361,0.0019639890618472,0.5424881336253669,0.0154120512347144,1441.0163672538763
0218,363,0.0024986635959918,0.6441376764809815,0.0073104118501929,228427.90328314863
0218,365,0.0052114888908687,0.7842499979433973,0.0232635174732276,236354.26362415688
0218,366,0.0027003581838745,0.8623751573133879,0.0361552941600596,231889.6165706289
0218,367,0.0022750569550053,0.6082637210970221,0.0077766176929765,229227.86476768664
0218,368,0.0037759475500192,0.6713091718723683,0.01576783867902,2103.1038433852955
0218,371,0.0027557265997369,0.7366358660662847,0.0188814702886461,3614.935136680506
0218,372,0.0017845179128322,0.8408763463821962,0.0955369753161192,100346.92652908564
0218,373,0.0024930336666621,0.6118178181153862,0.0107267663192313,2078.8901474037702
0218,374,0.0049581855613512,0.7535722884624436,0.0149790724562962,3462.285737989325
0218,375,0.0031677344996379,0.619440930257005,0.0213594665584397,1684.4432847998978
0218,377,0.0022336698032148,0.6243124575356522,0.010836648142526,2545.9143218839017
0218,378,0.0025381283460903,0.6185059191982369,0.0086467280009483,2107.875264339484
0218,379,0.0022271485527606,0.6187265749094124,0.0065242978126631,2316.3000238346867
0218,380,0.0030131594233011,0.7040254493507112,0.012816503740207,231009.724577117
0218,381,0.0035962654778024,0.8404375199123237,0.0367703571335938,7854.627075026176
0218,382,0.0096603897989755,0.7867526854014729,0.0147928657990809,3685.722063764872
0218,383,0.0032509156076154,0.6965923072086724,0.0379652444283801,4702.383102901047
0218,384,0.0027833479785557,0.6146884368046132,0.0128207218414543,1909.0791558362253
0218,385,0.0023965603265429,0.6255608057043912,0.0082671398059657,2003.5462403558777
0218,386,0.0019266562493093,0.5493473318926367,0.0127054475350586,1551.8395159703505
0218,387,0.0020895716739245,0.814319967290749,0.0643185707808602,8647.409993039299
0218,388,0.0011522550309282,0.5146776390313862,0.0086705691353629,1723.4968279284512
0218,391,0.0030876379781435,0.7874504955710125,0.0321538496827366,5649.372015009343
0218,392,0.0022857160586103,0.5872368300425947,0.0099121366649481,1811.8638237761045
0218,393,0.0043148090592908,0.7797236634498073,0.0153302958384399,235109.0587012893
0218,394,0.0030562245931806,0.6164210294266314,0.0150422165122212,227293.77705090225
